"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1080","KDELR1",1.02960541796102e-22,-0.106328574317627,0.92,0.936,2.49782274397344e-18
"1081","MFAP1",1.0312270142516e-22,-0.252504657203318,0.423,0.466,2.50175673657439e-18
"1082","FAM111B",1.07843638563745e-22,-0.787024999793138,0.087,0.128,2.61628667155645e-18
"1083","EMC4",1.09311033464669e-22,-0.17900988663195,0.556,0.59,2.65188567185287e-18
"1084","RTN4",1.13406864823485e-22,-0.11423101937479,0.958,0.976,2.75125054061774e-18
"1085","BRD8",1.20312297016765e-22,-0.355175722326035,0.27,0.317,2.91877632562671e-18
"1086","RABIF",1.20808481909992e-22,-0.203964643710482,0.273,0.278,2.93081377113641e-18
"1087","RCAN1",1.28273957863308e-22,-0.330070408270088,0.46,0.547,3.11192621776385e-18
"1088","DNAJC8",1.42078428992362e-22,-0.123092966595283,0.764,0.811,3.4468226873547e-18
"1089","CFB",1.4699019398669e-22,-0.227729737412131,0.354,0.344,3.56598210611711e-18
"1090","ARPC4",1.54011159741423e-22,-0.250494574890512,0.484,0.532,3.73631073532692e-18
"1091","RFC2",1.62331051754377e-22,-0.441958986358632,0.19,0.235,3.93815131556118e-18
"1092","FCGRT",1.71648669551985e-22,-0.131224906610308,0.629,0.669,4.16419672333117e-18
"1093","CKS2",1.72437743734956e-22,-0.414198590108752,0.24,0.282,4.18333966301003e-18
"1094","SEC11C",1.74783464661257e-22,-0.164389907993712,0.564,0.606,4.24024685268209e-18
"1095","PBX1",1.78683076658089e-22,0.11122059728859,0.579,0.618,4.33485143972523e-18
"1096","SMAP2",1.87141310562594e-22,-0.343009310834082,0.316,0.347,4.54004819424854e-18
"1097","CSNK2B",2.11726996908481e-22,-0.17412146341893,0.694,0.742,5.13649694499974e-18
"1098","LEPROT",2.24293112116684e-22,-0.160072540521727,0.739,0.789,5.44135089995076e-18
"1099","VPS35",2.27546516655873e-22,-0.159827561083974,0.759,0.804,5.52027849407147e-18
"1100","DNAJC9",2.33305999785905e-22,-0.42252037197997,0.245,0.285,5.66000355480605e-18
"1101","TAF10",2.55623635135891e-22,-0.106910974493659,0.73,0.767,6.20142938839671e-18
"1102","LUC7L3",2.63092130620071e-22,-0.145085127658769,0.789,0.842,6.38261508884293e-18
"1103","FAIM",2.63221664953304e-22,-0.525203876601202,0.139,0.189,6.38575759176716e-18
"1104","SEPTIN2",2.66798068284288e-22,-0.234417443358169,0.614,0.702,6.47252113657683e-18
"1105","BORCS7",2.89253611479344e-22,-0.28118965784532,0.381,0.432,7.01729261448887e-18
"1106","PSMB8",3.20578679485018e-22,-0.13149745484794,0.633,0.65,7.77723876430654e-18
"1107","PRSS23",3.32176521227696e-22,0.223539372407826,0.461,0.472,8.05860240498391e-18
"1108","GHITM",3.36094941449635e-22,-0.152422008717455,0.751,0.769,8.15366327956814e-18
"1109","ST8SIA6",3.56322516463882e-22,-1.32261670989479,0.032,0.066,8.64438424941377e-18
