"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"4873","TANC1",2.2164561971764e-05,-0.145957928669593,0.302,0.311,0.526873802630801
"4874","CSRNP1",2.2377778757806e-05,-0.292042702592701,0.188,0.213,0.531942178851806
"4875","ILKAP",2.2617270056702e-05,-0.288669195404987,0.179,0.212,0.537635126517864
"4876","AC008663.1",2.26827279889406e-05,-1.12364598389247,0.007,0.013,0.539191127025107
"4877","RHPN1",2.2732889629982e-05,-0.105677599943387,0.15,0.164,0.540383519394303
"4878","TENT5B",2.27985639446468e-05,-0.150699821384752,0.249,0.252,0.5419446635282
"4879","BX470102.2",2.28510025981908e-05,-0.268717857334356,0.06,0.069,0.543191182761594
"4880","GATD3B",2.28645072356069e-05,-0.230161174897925,0.051,0.058,0.543512201497611
"4881","C1QTNF12",2.28836694643598e-05,-0.51180559876499,0.069,0.087,0.543967706837297
"4882","DPH3",2.29798157471133e-05,-0.141143308340202,0.307,0.327,0.546253200124631
"4883","HSD17B7",2.30636139993143e-05,-0.1163273085801,0.368,0.37,0.548245168377701
"4884","HS6ST2",2.31361975318787e-05,-0.557062677645821,0.039,0.053,0.549970551530289
"4885","DTX3",2.34600072606297e-05,-0.167989250330493,0.14,0.156,0.557667832592428
"4886","LEPR",2.36904683639634e-05,0.315749377692666,0.109,0.085,0.563146123479773
"4887","CCNYL1",2.37224982347515e-05,-0.198427596686668,0.146,0.168,0.563907505538278
"4888","AP5S1",2.37547941693729e-05,-0.300895686435159,0.1,0.122,0.564675212200162
"4889","ATIC",2.39474229870379e-05,-0.140617225076549,0.362,0.385,0.569254191824879
"4890","NALCN",2.40785741043248e-05,0.742075422739647,0.025,0.016,0.572371785033906
"4891","WDR25",2.42043644795021e-05,-0.195229641158956,0.094,0.11,0.575361948042245
"4892","PPP1R18",2.4219658815048e-05,-0.251486232863396,0.159,0.181,0.575725509692506
"4893","FGF1",2.42857430465032e-05,-0.405975079079903,0.114,0.136,0.577296397958427
"4894","AKTIP",2.43140172394561e-05,-0.109502855222239,0.218,0.235,0.577968503799111
"4895","DIO2",2.43935040375166e-05,-1.20288321370239,0.011,0.021,0.579857984475808
"4896","DCK",2.44801416450239e-05,-0.278180851849771,0.115,0.133,0.581917447043863
"4897","E2F4",2.45914802951031e-05,-0.19013722388739,0.17,0.195,0.584564078094897
"4898","ATP6V1H",2.47032438616705e-05,-0.117416197478253,0.335,0.356,0.58722080983577
"4899","MELTF-AS1",2.48109420087757e-05,-0.40411589442081,0.059,0.075,0.589780902490607
"4900","LARS2",2.49490123433735e-05,-0.293966057387259,0.096,0.118,0.59306297241433
"4901","RPS19BP1",2.49762086633608e-05,-0.122719203351974,0.688,0.729,0.593709456136749
"4902","CEP192",2.50474867768141e-05,-0.264120843224259,0.176,0.201,0.595403808171648
"4903","ECSIT",2.51788822083933e-05,-0.270138290869657,0.167,0.195,0.598527208975716
"4904","FOXN3-AS1",2.53235070117792e-05,-0.464733487994511,0.035,0.046,0.601965085177003
"4905","ELP5",2.57020755853198e-05,-0.250895713655226,0.294,0.33,0.610964038738637
"4906","FAM227B",2.57042951316764e-05,-0.218258439589307,0.105,0.113,0.611016799575081
"4907","CLIP1",2.61030368591408e-05,-0.104806511053627,0.782,0.815,0.620495289178636
"4908","AC015912.3",2.61089173633619e-05,-0.632413346625826,0.016,0.025,0.620635074644475
"4909","PLTP",2.61537389823647e-05,-0.295345773228835,0.141,0.156,0.621700529349792
"4910","INIP",2.62055521042096e-05,-0.188934396081493,0.245,0.265,0.622932179069165
"4911","PI4K2B",2.6228846758837e-05,-0.159991672657014,0.178,0.198,0.623485916304315
"4912","LINC-PINT",2.624432053397e-05,-0.242612552332606,0.242,0.271,0.623853743413001
"4913","KRT32",2.63011988089788e-05,-0.828324783778618,0.018,0.03,0.625205796888236
"4914","DCTD",2.63024380170683e-05,-0.146048881202382,0.259,0.278,0.62523525410373
"4915","C8orf58",2.64055616597548e-05,-0.484824553777191,0.034,0.042,0.627686606214032
"4916","PDE9A",2.64451898846188e-05,0.279804251579812,0.047,0.036,0.628628608747273
"4917","UTP18",2.6478024538994e-05,-0.161305156571764,0.316,0.344,0.629409121316427
"4918","GNAL",2.66893733071113e-05,-0.117140271372341,0.092,0.09,0.634433092883344
"4919","PKN2",2.67194332614293e-05,-0.104276727606804,0.569,0.593,0.635147648057436
"4920","HSCB",2.67639186006976e-05,-0.206733254643472,0.215,0.233,0.636205109057183
"4921","SUCLG2",2.67906019018601e-05,-0.116770483122181,0.389,0.409,0.636839397809117
"4922","PACC1",2.68612177146744e-05,-0.26817467395411,0.084,0.102,0.638518006295525
"4923","DEPDC1B",2.70108804049581e-05,-0.452497103773864,0.039,0.055,0.642075638106259
"4924","ARIH2",2.72004074330769e-05,-0.10801538119432,0.428,0.451,0.646580885091672
"4925","STIMATE",2.72407042970464e-05,-0.136817271933134,0.159,0.178,0.64753878184509
"4926","SNX22",2.73422883213874e-05,-0.686562378586366,0.024,0.035,0.6499535356877
"4927","FCMR",2.75250381600497e-05,-0.384159139481232,0.085,0.107,0.654297682102542
"4928","ACSF3",2.75611128126854e-05,-0.118640540109164,0.171,0.174,0.655155212670344
"4929","TRUB2",2.76294162025927e-05,-0.189178462588574,0.214,0.23,0.656778852551832
"4930","MBD3",2.78214389758806e-05,-0.267124467939329,0.196,0.22,0.661343425895657
"4931","WASL",2.7857923633833e-05,-0.164724489069516,0.574,0.601,0.662210702699844
"4932","APOA1",2.79399709964791e-05,-1.27199976247208,0.006,0.013,0.664161050557304
"4933","AZI2",2.79992389649141e-05,-0.123443240400322,0.366,0.382,0.665569909434972
"4934","EXOSC7",2.81899283423235e-05,-0.121246547426765,0.427,0.453,0.670102786625373
"4935","ARHGAP11A",2.82862453693739e-05,-0.28317988004585,0.088,0.11,0.672392338675388
"4936","SGMS2",2.85219759617536e-05,-0.327167448420352,0.179,0.211,0.677995890586846
"4937","ROR2",2.86229924366557e-05,-0.338719845249689,0.061,0.077,0.680397153211744
"4938","ACP5",2.87183305474814e-05,-0.151729792646712,0.188,0.208,0.68266343544418
"4939","MPI",2.87440144604859e-05,-0.296937952379207,0.123,0.146,0.683273967740211
"4940","USP51",2.88407165724534e-05,-0.271407806623975,0.083,0.096,0.68557267364379
"4941","DBN1",2.90269020066177e-05,-0.295573423382461,0.157,0.187,0.68999848759931
"4942","MTFMT",2.90383440960558e-05,-0.253274051969802,0.132,0.156,0.690270477507343
"4943","TTLL5",2.91178160753251e-05,-0.2885392982471,0.141,0.167,0.692159605926553
"4944","CSF1",2.93111940751223e-05,-0.289548985849092,0.13,0.149,0.696756394359733
"4945","PFKFB4",2.94308256237803e-05,-0.408427519753048,0.041,0.049,0.699600155902883
"4946","CNOT8",2.94678572692485e-05,-0.152509691187272,0.2,0.21,0.700480435147307
"4947","CC2D2A",2.95259062107232e-05,-0.268424989742175,0.126,0.146,0.701860316535101
"4948","RMND5B",2.95563769022775e-05,-0.166245381208944,0.202,0.221,0.702584635344038
"4949","LFNG",2.96258920078604e-05,-0.377433724207646,0.068,0.086,0.70423707891885
"4950","CREB1",2.99067413956801e-05,-0.152988082322923,0.328,0.357,0.71091314971671
"4951","ZNF444",2.99994492872497e-05,-0.233501954416181,0.163,0.187,0.713116909007212
"4952","DLK2",3.0039144074354e-05,-0.458270452579357,0.066,0.079,0.714060493791468
"4953","NR2E3",3.0067627435946e-05,-1.47789026120226,0.004,0.01,0.714737571779872
"4954","UPF2",3.01060580410019e-05,-0.199805248995116,0.312,0.338,0.715651105692657
"4955","SLC15A3",3.0152995265797e-05,-0.454119813969659,0.027,0.038,0.71676685046326
"4956","ACD",3.01665714941203e-05,-0.321081214655535,0.113,0.132,0.717089570986735
"4957","SMCHD1",3.02303677942033e-05,-0.110353055991281,0.537,0.543,0.718606072836006
"4958","AC018926.2",3.02815333084321e-05,-0.585146971817229,0.018,0.024,0.71982232827474
"4959","NCKIPSD",3.03317759998102e-05,-0.270217853451783,0.115,0.134,0.721016647291489
"4960","FOXD2",3.04149380723972e-05,-0.319553234035161,0.025,0.033,0.722993492918954
"4961","SGCE",3.0418174546189e-05,-0.127134969972347,0.188,0.19,0.723070427137459
"4962","DNAAF5",3.07587715170794e-05,-0.260516356550043,0.124,0.15,0.731166757732495
"4963","NOTCH3",3.09155429297378e-05,0.253616275875832,0.215,0.196,0.734893370982798
"4964","MORC3",3.0976919875231e-05,-0.180690041308472,0.354,0.382,0.736352362354115
"4965","SLC35B3",3.10556727421101e-05,-0.169213189812755,0.152,0.169,0.738224396752699
"4966","BTD",3.13065636416703e-05,-0.16207501052396,0.162,0.182,0.744188324326146
"4967","AGBL4",3.1491441368769e-05,-1.3785218663391,0.004,0.01,0.748583052777009
"4968","LINC01132",3.18017467859421e-05,-0.447046845436622,0.026,0.035,0.755959322848631
"4969","PAFAH1B1",3.19914606446013e-05,-0.151694217781405,0.663,0.708,0.760469010982819
"4970","DGKG",3.21461175682334e-05,-0.25078327656238,0.038,0.047,0.764145360714476
"4971","XPA",3.22421419097901e-05,-0.214369817617777,0.287,0.319,0.766427955337619
"4972","TMEM203",3.22563642481098e-05,-0.167983122298309,0.278,0.298,0.766766034541817
"4973","HGSNAT",3.23613624762218e-05,-0.304624843403113,0.17,0.2,0.769261947422269
"4974","ARHGEF6",3.24435119643999e-05,-0.41096223155353,0.068,0.081,0.771214722905749
"4975","TMEM218",3.24854831185773e-05,-0.267804735317426,0.147,0.172,0.7722124192117
"4976","AC099568.2",3.2573900503511e-05,-0.935333326746105,0.011,0.021,0.774314188868959
"4977","BMP8B",3.25965957945287e-05,-0.328558450459717,0.05,0.061,0.774853678631743
"4978","SRPRA",3.2599405861762e-05,-0.11430613596299,0.483,0.512,0.774920476739944
"4979","ARMCX2",3.26004296117156e-05,-0.205580251061922,0.233,0.255,0.774944812300091
"4980","LRFN3",3.26422345123054e-05,-0.346331546556936,0.064,0.08,0.775938556592011
"4981","SDR42E1",3.28737747999182e-05,-0.242617324472505,0.107,0.126,0.781442500768855
"4982","PDSS1",3.28826834869581e-05,-0.349068980552127,0.07,0.088,0.781654269168481
"4983","PXDN",3.289711269639e-05,-0.159211520473775,0.295,0.303,0.781997265905886
"4984","HENMT1",3.29213203977576e-05,-0.257173369203344,0.064,0.076,0.782572707175095
"4985","RNASEH1-AS1",3.29492228631086e-05,-0.365061197751123,0.092,0.114,0.783235976678955
"4986","CST4",3.31514200202856e-05,1.37561462329263,0.018,0.007,0.78804240530221
"4987","RPAP3",3.32797583185059e-05,-0.149260860354851,0.358,0.383,0.791093134989205
"4988","TTC4",3.35568326774618e-05,-0.14084115760392,0.237,0.262,0.797679469575945
"4989","DUSP4",3.37840777139215e-05,0.113991251439739,0.777,0.776,0.803081311337628
"4990","PRKCD",3.37916328754093e-05,-0.315572613750708,0.072,0.089,0.803260905081356
"4991","LRRK2",3.4054216885063e-05,-0.338151733069018,0.044,0.054,0.809502789574833
"4992","CENPL",3.42734891171499e-05,-0.324678045094734,0.083,0.099,0.814715109803771
"4993","NT5C",3.42986560205089e-05,-0.104753782382969,0.426,0.45,0.815313352263517
"4994","GNPDA2",3.4640890386967e-05,-0.172371555826764,0.204,0.221,0.823448605388593
"4995","SLC26A2",3.48431065110038e-05,0.266892222688165,0.263,0.264,0.828255484873072
"4996","C3",3.49927331927264e-05,-0.243161224588613,0.194,0.202,0.831812260724299
"4997","CYSRT1",3.50166371600158e-05,-0.332349418386908,0.021,0.028,0.832380481930736
"4998","PABPC1L",3.52338367276326e-05,-0.179763332560456,0.107,0.121,0.837543532852556
"4999","CDO1",3.52525837961608e-05,-0.750057726981355,0.026,0.038,0.837989169418538
"5000","CCT6B",3.52896099548407e-05,-0.425002991167502,0.052,0.07,0.838869318236519
"5001","TAGLN",3.5375688896019e-05,-0.323999297043511,0.387,0.446,0.840915500747268
"5002","PLEKHH2",3.54664981393512e-05,-0.213043911955224,0.13,0.142,0.843074127270516
"5003","KRT16",3.54764558590296e-05,-0.509918514733805,0.19,0.218,0.843310832224993
"5004","KANSL1-AS1",3.5486515572214e-05,-0.303561797113356,0.096,0.113,0.843549961667099
"5005","BACE1",3.55542476014781e-05,-0.315916541628446,0.171,0.199,0.845160019734737
"5006","RDM1",3.56560922073196e-05,-0.524198569128052,0.023,0.033,0.847580967860195
"5007","WDR20",3.59165315793222e-05,-0.147319656197571,0.221,0.236,0.853771872172069
