"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5530","CYTH1",1.08893689786035e-15,0.120567798412987,0.156,0.124,2.64176091420921e-11
"5531","KLF12",1.09926178655316e-15,0.492394431355188,0.088,0.06,2.66680909417797e-11
"5532","CCM2",1.1218619164428e-15,0.250255366445905,0.245,0.194,2.72163700929023e-11
"5533","CYB5R2",1.1277211127225e-15,0.551191454186007,0.116,0.083,2.73585141946479e-11
"5534","FAM167B",1.13118067165415e-15,0.824039358863221,0.053,0.034,2.74424430943296e-11
"5535","CD53",1.13802595147133e-15,-2.05656626144523,0.004,0.018,2.76085095826946e-11
"5536","GRK3",1.14596526124913e-15,0.698690254774684,0.067,0.042,2.78011172379039e-11
"5537","HS6ST1",1.15723377618599e-15,0.371394490083319,0.224,0.167,2.80744914102721e-11
"5538","POLR3C",1.15909016952234e-15,0.442230039238649,0.134,0.093,2.8119527512612e-11
"5539","SIN3B",1.19636328974749e-15,0.395248704517047,0.239,0.178,2.90237734092742e-11
"5540","PARP4",1.19995538614341e-15,0.259904857144253,0.344,0.287,2.91109176678392e-11
"5541","EED",1.20428157778787e-15,0.363592208757611,0.224,0.166,2.92158710771337e-11
"5542","FAM184A",1.21367054051821e-15,0.664342711025816,0.078,0.05,2.94436473129718e-11
"5543","USP48",1.21374185705709e-15,0.250682741123856,0.403,0.332,2.94453774522049e-11
"5544","SOCS4",1.21893450989133e-15,0.403012601951943,0.25,0.189,2.95713512099637e-11
"5545","LYRM2",1.22480136416805e-15,0.110885245015648,0.511,0.441,2.9713681094717e-11
"5546","CSAD",1.22713955349627e-15,0.358500884015156,0.259,0.2,2.97704055678196e-11
"5547","WDSUB1",1.23450730439904e-15,0.705361077969104,0.09,0.056,2.99491472047206e-11
"5548","PPP1R9B",1.2356783518689e-15,0.48630462208843,0.144,0.097,2.99775568163395e-11
"5549","CDC14B",1.23662544754345e-15,0.487903805069744,0.093,0.066,3.00005333574041e-11
"5550","VPS26C",1.24269948825479e-15,0.49518465780449,0.172,0.118,3.01478895850612e-11
"5551","LDLRAD3",1.24575580404883e-15,0.524543004517766,0.132,0.091,3.02220358062245e-11
"5552","DCP1B",1.24605322691935e-15,0.600426641373756,0.096,0.06,3.02292512850633e-11
"5553","BMP7",1.2497909083454e-15,0.639464612584129,0.066,0.044,3.03199274364595e-11
"5554","GNL2",1.26002749816914e-15,0.342208038965943,0.244,0.198,3.05682671055833e-11
"5555","NIPA2",1.2615314213486e-15,0.342341489714158,0.27,0.203,3.06047522819171e-11
"5556","CASZ1",1.2630804233531e-15,0.394781829517521,0.223,0.162,3.06423310705462e-11
"5557","ELK3",1.27466333881802e-15,0.362950470921278,0.253,0.213,3.09233325997252e-11
"5558","SHISA4",1.27525635769898e-15,0.184756700363955,0.219,0.17,3.09377192377772e-11
"5559","C14orf132",1.27916855074475e-15,0.485469774613838,0.177,0.118,3.10326290410676e-11
"5560","CTR9",1.28003853575214e-15,0.257156825249375,0.357,0.289,3.10537348773468e-11
"5561","TIMM50",1.28212218847468e-15,0.382947794362082,0.235,0.176,3.11042842923958e-11
"5562","YAF2",1.28401828862964e-15,0.313239913115551,0.281,0.216,3.1150283682155e-11
"5563","CDK19",1.28544472241943e-15,0.464009241388184,0.155,0.114,3.11848889658953e-11
"5564","LTC4S",1.29125620473429e-15,0.160303990859761,0.2,0.153,3.13258755268539e-11
"5565","PTPN6",1.29540640959347e-15,-0.146659415858723,0.105,0.097,3.14265594967376e-11
"5566","SNAP47",1.30054012004844e-15,0.298109595438321,0.262,0.194,3.15511033123751e-11
"5567","ASAP2",1.30091206739496e-15,0.441529400653641,0.184,0.139,3.15601267550017e-11
"5568","RNF220",1.30417084155267e-15,0.34191139566771,0.236,0.179,3.16391846160677e-11
"5569","SLC37A4",1.307601006921e-15,0.639336388981569,0.088,0.057,3.17224004279035e-11
"5570","OSTF1",1.32230447989197e-15,0.319095226992306,0.275,0.212,3.20791066821792e-11
"5571","POMGNT2",1.32863152968678e-15,0.63125295799953,0.111,0.07,3.22326009102013e-11
"5572","AC008969.1",1.33927908170019e-15,0.535290401905164,0.113,0.075,3.24909105220466e-11
"5573","TTC19",1.3395713256171e-15,0.258426199593595,0.42,0.358,3.24980003594708e-11
"5574","FLVCR1",1.34200595941438e-15,0.582443972914844,0.188,0.128,3.25570645753928e-11
"5575","ZNF141",1.3515419216633e-15,0.350888603658555,0.177,0.135,3.27884070195517e-11
"5576","RSBN1L",1.37397867146419e-15,0.198336810638347,0.449,0.38,3.33327225697213e-11
"5577","ATXN10",1.37456201119121e-15,0.252032937804865,0.407,0.33,3.33468743914988e-11
"5578","SERPING1",1.37763235805598e-15,0.248225297138029,0.236,0.206,3.3421361006438e-11
"5579","IFI16",1.39923136557632e-15,0.186651934581679,0.495,0.493,3.39453529288816e-11
"5580","MFSD11",1.39948480769567e-15,0.386930770418832,0.245,0.174,3.39515014346968e-11
"5581","ARHGAP23",1.41700202354467e-15,0.731866207879059,0.069,0.042,3.43764690911937e-11
"5582","OTUD3",1.42338898798493e-15,0.540141160324978,0.142,0.099,3.45314168485143e-11
"5583","FZD3",1.42671207011099e-15,0.408382954852082,0.164,0.128,3.46120348208927e-11
"5584","METTL27",1.42830073100831e-15,0.488453088667007,0.136,0.098,3.46505757342616e-11
"5585","NNT",1.43604313177769e-15,0.451901917956286,0.227,0.163,3.48384063769267e-11
"5586","ASB3",1.44822477865911e-15,0.503067819413654,0.144,0.1,3.51339331302699e-11
"5587","AXIN1",1.47866697961865e-15,0.570517222739426,0.133,0.089,3.58724609255484e-11
"5588","ZNF680",1.50531265770618e-15,0.404817539466126,0.239,0.17,3.65188850759519e-11
"5589","FUBP1",1.51213043219188e-15,0.232053633515903,0.495,0.417,3.66842842849751e-11
"5590","STK16",1.54321851952162e-15,0.375229223616141,0.207,0.155,3.74384812835946e-11
"5591","HR",1.55113280746383e-15,0.742897151598628,0.055,0.034,3.76304819090726e-11
"5592","GCC1",1.55770937767076e-15,0.541795454830204,0.111,0.075,3.77900295022927e-11
"5593","SLC44A2",1.56484247734064e-15,0.358135010593972,0.255,0.192,3.79630785002838e-11
"5594","ELL2",1.587375272164e-15,0.303278854815954,0.353,0.285,3.85097241026986e-11
"5595","DGKE",1.58817741725805e-15,0.453822310973139,0.159,0.111,3.85291841426802e-11
"5596","PSMG1",1.59981070994016e-15,0.22030262382457,0.319,0.252,3.88114078231483e-11
"5597","KRT23",1.60605018821462e-15,0.377169675863327,0.267,0.275,3.89627775660867e-11
"5598","PDCL",1.61066398669549e-15,0.345682144620301,0.206,0.157,3.90747083172326e-11
