"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6325","TMEM70",0.0338891660168998,-1.20341925600046,0.323,0.544,1
"6326","PDIA6",0.0338968963080199,-1.2518512699641,0.948,0.985,1
"6327","IL18",0.0339697341341267,-3.49486728283579,0.021,0.231,1
"6328","NR2C2",0.0339698333983502,0.22005203322515,0.135,0.107,1
"6329","HS3ST1",0.0339717561186114,-0.34745889490073,0.012,0.016,1
"6330","AC005921.2",0.0339890535266024,-0.610124415074519,0.127,0.185,1
"6331","AC073896.2",0.0340045105034076,-1.1065555138054,0.058,0.119,1
"6332","POMGNT1",0.0340309879650586,-0.572738274487705,0.304,0.377,1
"6333","AC104407.1",0.0341424192269376,5.50339766579346,0.021,0,1
"6334","NOL3",0.0341428181701487,-1.48199210325612,0.325,0.625,1
"6335","SLC25A43",0.0341593925592878,0.702029038801588,0.127,0.077,1
"6336","MDP1",0.0342097313297037,-1.11898063439772,0.269,0.457,1
"6337","CDKN2C",0.0342617264475593,-0.443431675185201,0.067,0.082,1
"6338","GTF3C4",0.0343781593717492,1.06328814455778,0.277,0.135,1
"6339","ARHGEF6",0.0344431859703234,1.97615066292859,0.125,0.031,1
"6340","TRAF5",0.034479402218347,-1.78484730283761,0.16,0.407,1
"6341","AC010226.1",0.034484299087483,1.50339766579346,0.013,0.006,1
"6342","PISD",0.0345097066112414,0.844282408633303,0.15,0.078,1
"6343","KRT10",0.0345128554371207,-1.23036256657648,0.892,0.978,1
"6344","SLC25A24",0.034546523190691,0.35228982216981,0.577,0.428,1
"6345","KANSL1L",0.0345968297396727,1.33865290345683,0.056,0.022,1
"6346","MICOS13",0.0346293782626969,-1.34316208501805,0.669,0.879,1
"6347","KCNF1",0.0346725706940776,-2.46073688164953,0.012,0.057,1
"6348","ARMC8",0.0346863083710467,-0.235268217362584,0.192,0.212,1
"6349","PSMA7",0.0346881108293283,-0.940952425023095,0.975,0.992,1
"6350","PLEKHB2",0.0347224395210752,-1.32660168611655,0.467,0.727,1
"6351","SUPT7L",0.0347246937784123,-0.297719314589025,0.254,0.29,1
"6352","ASL",0.034764449988039,-0.61912446641806,0.198,0.267,1
"6353","GSKIP",0.0348124995263514,-0.907053685710533,0.229,0.366,1
"6354","NIPA2",0.0348215688960313,-0.744984454567669,0.292,0.41,1
"6355","PPM1F",0.0348446553204622,0.572196662778765,0.096,0.062,1
"6356","TEP1",0.0348455157729279,0.516076799864207,0.177,0.121,1
"6357","RBMS1",0.0348590767218105,-0.25617567072836,0.45,0.457,1
"6358","GRN",0.0348653518304987,-2.02529062321374,0.442,0.874,1
"6359","ARGLU1",0.0348823210836496,-0.235565754208927,0.838,0.818,1
"6360","AL096865.1",0.0349844386535234,-3.15481381695833,0,0.015,1
"6361","GRAMD1B",0.0349844386535605,-3.06645794253749,0,0.015,1
"6362","AKAP1",0.0349911547661377,-0.560925463676372,0.212,0.277,1
"6363","EPHB4",0.0350072549981447,0.456091951015104,0.3,0.214,1
"6364","AP001816.1",0.0350099500229271,-0.726552106721069,0.169,0.245,1
"6365","CHD8",0.0350101632172541,-0.297538784423664,0.533,0.536,1
"6366","CHD4",0.0350145698930289,-0.756233522151225,0.731,0.846,1
"6367","E2F3",0.035021474464155,-0.472440283532549,0.248,0.302,1
"6368","DYNC2H1",0.0350312994788426,1.82210904799728,0.248,0.07,1
"6369","AL050403.2",0.035031780637423,2.1689786267229,0.042,0.009,1
"6370","ZNF146",0.0350324137262198,-0.132190907997663,0.338,0.335,1
"6371","ZBED9",0.0351068334495949,4.41028826140198,0.056,0.002,1
"6372","LRRC42",0.0352090359182289,-0.487676578528536,0.275,0.328,1
"6373","FAM98B",0.0352792343269398,-0.224045154254238,0.292,0.314,1
"6374","LINC01285",0.0352831863985214,-1.70171676411115,0.012,0.051,1
"6375","NDUFS4",0.0354088489700221,-0.771491855329342,0.685,0.8,1
"6376","ELP1",0.0355396662326142,1.04503273485052,0.225,0.105,1
"6377","AMOTL2",0.0355421226216764,0.296153070752965,0.34,0.254,1
"6378","ITGB6",0.0355682994332394,1.38433449116637,0.417,0.191,1
"6379","GLYR1",0.0355912506473658,-0.908799002927747,0.438,0.603,1
"6380","SCYL3",0.0356136967508198,0.436134438888783,0.198,0.142,1
"6381","DBN1",0.0356171303323656,0.839340529596555,0.231,0.13,1
"6382","RAD51B",0.0356274181323903,0.325674293790741,0.075,0.059,1
"6383","TUBA1C",0.0356468645491335,-1.48365046063873,0.442,0.821,1
"6384","RBM38",0.0356748393963192,-0.383729674993628,0.087,0.113,1
"6385","ASS1",0.0357087337379358,0.648346001704561,0.308,0.196,1
"6386","AC007620.2",0.0357141930101588,-1.35458332933411,0.004,0.014,1
"6387","SAFB",0.0357232715740314,-0.238711231648705,0.483,0.485,1
"6388","CHKA",0.0357590447833421,-0.760309481969468,0.237,0.337,1
"6389","ASAP1",0.0357653119972806,-0.202389617531,0.25,0.257,1
"6390","AOPEP",0.0357692433343583,1.14350172070708,0.083,0.036,1
"6391","AIMP1",0.0357694940601364,-1.22465753822492,0.537,0.8,1
"6392","CDKN2AIPNL",0.0357864701620312,-0.415023907604765,0.194,0.237,1
"6393","EXOC3",0.0358182752873429,-0.407886609646118,0.269,0.307,1
"6394","VBP1",0.0358782369691947,-0.653636271683841,0.477,0.613,1
"6395","OCLN",0.0358826379437207,-0.209152889812547,0.356,0.317,1
"6396","PHACTR2",0.0359232963093294,-0.108633078125866,0.19,0.188,1
"6397","IRGQ",0.0359284411976335,0.768331604542736,0.271,0.154,1
"6398","AL121601.1",0.0359761446030073,2.44894988177108,0.023,0.004,1
"6399","TTLL13P",0.0359908049675797,0.953200583232981,0.012,0.007,1
"6400","B3GNT10",0.0360072134571299,2.32754783039404,0.048,0.01,1
"6401","MYO5A",0.036017932451813,1.61081060821444,0.369,0.121,1
"6402","CWF19L1",0.0360293811096281,-0.2074737322216,0.096,0.109,1
"6403","AC079781.5",0.0360665926483701,0.130445567881631,0.046,0.042,1
"6404","CLMN",0.0360822461969659,0.55739255543419,0.358,0.257,1
"6405","RBM23",0.0361409299402222,0.204103235196825,0.356,0.286,1
"6406","ARNT",0.0362083837305256,-0.437093140180586,0.208,0.253,1
"6407","SEC63",0.0362087892145271,-0.799432146345435,0.525,0.671,1
"6408","TRAPPC6B",0.0363658583291609,-0.334414547076006,0.271,0.306,1
"6409","ARID3A",0.0363952508247709,-1.62588535115151,0.013,0.044,1
"6410","EIF2D",0.036456548195922,-0.834695248524908,0.252,0.373,1
"6411","LINC01115",0.0364600164858547,-3.38838603742485,0.004,0.076,1
"6412","HDX",0.0365061581405151,1.41500254984775,0.162,0.062,1
"6413","VWDE",0.036568572678833,0.871129450293948,0.075,0.039,1
"6414","CSF1",0.0365944457782717,-2.21383171031148,0.042,0.143,1
"6415","HIST1H2BI",0.0366220106228367,1.84043265307103,0.01,0.003,1
"6416","AF001548.2",0.0366464383061454,1.02227097605684,0.021,0.011,1
"6417","DUSP19",0.0366467576988235,-0.744529847650124,0.062,0.097,1
"6418","ATXN3",0.036698781426807,-1.01479968100851,0.146,0.265,1
"6419","DCLRE1C",0.036699029319448,0.241946030322358,0.179,0.138,1
"6420","IL1RAP",0.0367239345482923,-0.216782771397233,0.121,0.134,1
"6421","CCDC102B",0.0367310644494995,0.813082164926077,0.019,0.011,1
"6422","PRKRIP1",0.0367381019550447,-0.152214365730951,0.308,0.307,1
"6423","LINC01816",0.0367387918392956,0.101299222222115,0.038,0.035,1
"6424","EHHADH",0.0368241687993445,-0.115147435452076,0.087,0.089,1
"6425","LINC01011",0.0368358418970097,-1.04409012950903,0.019,0.049,1
"6426","MPP6",0.0368545880237724,0.499209868830028,0.079,0.054,1
"6427","HUS1",0.0368673740100419,-0.168640115385673,0.26,0.266,1
"6428","MED16",0.0368844603621929,0.696042743735857,0.194,0.113,1
"6429","FAM183A",0.0369252458661453,-0.483663278499041,0.012,0.018,1
"6430","OSBPL1A",0.0369660761382645,-1.11200315732863,0.563,0.758,1
"6431","PAX9",0.0370340333047533,0.874808232672047,0.063,0.038,1
"6432","SORBS1",0.0370979620781083,-0.243836263826572,0.037,0.042,1
"6433","C7orf26",0.0371361760250208,0.168702274832221,0.162,0.141,1
"6434","NUBPL",0.0371465553553075,0.384018106148725,0.135,0.095,1
"6435","ICE2",0.0372082468097822,-0.546774015133888,0.354,0.431,1
"6436","CD2BP2-DT",0.0372323806041485,-1.68338323153383,0.048,0.143,1
"6437","CFAP410",0.0372899188142022,0.501459861551969,0.165,0.116,1
"6438","RPL9",0.0373156100819403,-0.450717572136328,1,1,1
"6439","KRT222",0.0373264382805369,2.47482851359669,0.046,0.008,1
"6440","ITIH5",0.0373717119348435,2.38792044837353,0.021,0.003,1
"6441","SCART1",0.0374203153744323,0.255470152349876,0.013,0.012,1
"6442","RCOR3",0.0374411049572576,-1.79209553090218,0.29,0.645,1
"6443","KIF1C",0.03745102327212,0.442227833684181,0.379,0.267,1
"6444","TSEN15",0.0374749857775144,-2.13555972456842,0.212,0.587,1
"6445","ARMCX2",0.0375829220512782,-0.192832259337499,0.217,0.235,1
"6446","AC135050.3",0.0376076384629267,-2.8185304290939,0,0.013,1
"6447","ARHGEF1",0.037610795795071,-0.437844434605835,0.156,0.19,1
"6448","GLG1",0.037618911791354,-0.419951863711624,0.504,0.547,1
"6449","ZNF506",0.0376589477158114,0.370131134929997,0.319,0.232,1
"6450","CCDC86",0.0376597280537015,0.62892854787732,0.108,0.067,1
"6451","TMTC4",0.0377087352691803,0.48179541130825,0.11,0.073,1
"6452","MYO1F",0.0377936286821196,1.40103594816378,0.062,0.024,1
"6453","AP4M1",0.03781300278727,0.303507242951861,0.165,0.127,1
"6454","TADA2B",0.0378364732918007,-0.329102904438321,0.233,0.263,1
"6455","UBXN6",0.0378369335082555,0.259668782756458,0.294,0.226,1
"6456","AC132872.1",0.037844399453247,0.313573106913444,0.013,0.012,1
"6457","POLRMT",0.0378807185360085,0.871834752210166,0.121,0.067,1
"6458","AL353807.5",0.0379313262819294,-0.440645928232523,0.04,0.056,1
"6459","MIR3936HG",0.0379530625673682,-0.124633556819581,0.123,0.127,1
"6460","TWNK",0.0379843830761923,0.78803852781663,0.069,0.04,1
"6461","NAA20",0.0379885078548723,-1.79155253656795,0.577,0.9,1
"6462","SLC16A11",0.0379910146302491,4.01797083862322,0.056,0.003,1
"6463","KLHDC7A",0.0379969275531222,1.22046370252196,0.025,0.012,1
"6464","PRR11",0.0380232061446271,1.56393920772851,0.11,0.037,1
"6465","ZDHHC23",0.0380248429609425,0.58659160131986,0.108,0.069,1
"6466","VPS33A",0.0380283262383443,-0.899317604090624,0.15,0.242,1
"6467","NBPF14",0.0380731990382581,0.646924977171166,0.125,0.073,1
"6468","CRKL",0.0381233508674363,0.931374220779803,0.206,0.105,1
"6469","CHD1",0.0381421144507209,0.142752463333245,0.533,0.444,1
"6470","INTS2",0.038144328666537,0.186032658656023,0.175,0.144,1
"6471","ZBTB38",0.0381468166070659,-0.236984062882422,0.475,0.5,1
"6472","DBNL",0.0381670468235892,-0.537147981683991,0.315,0.386,1
"6473","AAMP",0.0381678610840206,0.271524191446128,0.335,0.259,1
"6474","RIN3",0.0382042009938116,-1.59463441716707,0.006,0.022,1
"6475","KLRC3",0.0382438611944769,-2.98845543053621,0,0.013,1
"6476","FNDC5",0.0382683521409786,2.50339766579346,0.013,0.002,1
"6477","AC005498.2",0.0382817237632468,1.13416385612774,0.021,0.01,1
"6478","CCDC34",0.0383674481704512,0.925472715812239,0.381,0.205,1
"6479","PPIP5K1",0.0383691821722744,0.482024015000894,0.125,0.086,1
"6480","NCK2",0.0383793917617326,-0.185711928348243,0.212,0.22,1
"6481","BRAT1",0.0384364233519081,-0.33395199656198,0.158,0.183,1
"6482","C12orf43",0.0384615428208487,-0.743620203836326,0.287,0.4,1
"6483","LRP1",0.0384903656571983,-1.85528897910402,0.058,0.183,1
"6484","TOMM20",0.0385178069289323,-2.04873831755589,0.942,0.994,1
"6485","RGL2",0.0385552105566524,-0.171798360803178,0.338,0.349,1
"6486","CSNK1G1",0.0385833495523162,0.169371428388229,0.315,0.266,1
"6487","ZKSCAN5",0.0386305498544167,0.145206026919327,0.102,0.088,1
"6488","CCDC93",0.0386851585770246,0.186286587203874,0.217,0.176,1
"6489","CNOT4",0.0387175297904336,0.13809414277186,0.4,0.343,1
"6490","PRKCI",0.0387276562544884,-0.276012155504076,0.296,0.327,1
"6491","AC011446.2",0.0387650511042523,1.33347266435115,0.025,0.011,1
"6492","NUBP2",0.0387836513228736,-1.12081062247238,0.331,0.552,1
"6493","TAF6",0.0388032133722455,-0.406495417976581,0.227,0.277,1
"6494","UIMC1",0.0389059360761659,0.192515354654087,0.215,0.176,1
"6495","TMPRSS13",0.0390060401163901,-0.260482929758579,0.14,0.158,1
"6496","RPF1",0.0390380959445484,-0.922867088908637,0.3,0.469,1
"6497","HYI",0.0390429477716079,-0.726062080052176,0.217,0.302,1
"6498","TMEM69",0.0390865136181051,0.496913632223262,0.192,0.138,1
"6499","FRMD6-AS1",0.0391002251121924,-1.17384929216572,0.131,0.254,1
"6500","AL353759.1",0.0391114009223869,-2.70605569983549,0,0.012,1
"6501","MAOB",0.039143977585016,1.2243250498679,0.063,0.027,1
"6502","ASB13",0.0391519835395497,-0.227154644241289,0.113,0.126,1
"6503","AC239868.1",0.0391615784228185,0.171201235452272,0.025,0.023,1
"6504","HIST1H4E",0.0391978336923646,1.61726563035174,0.098,0.034,1
"6505","DUSP1",0.0392559451142329,-0.352189608790124,0.379,0.507,1
"6506","PTPN3",0.0392596904890573,0.482666224209374,0.181,0.12,1
"6507","TRAF6",0.0392604478039637,0.191119740939818,0.112,0.093,1
"6508","TMEM237",0.0392676338195177,-0.285288044820073,0.181,0.202,1
"6509","FAM98C",0.0392692387234819,-0.369509248352397,0.229,0.263,1
"6510","AC015871.4",0.0392810471864336,1.07958995688689,0.073,0.036,1
"6511","SH3D19",0.039292634270028,-0.257488576991451,0.288,0.295,1
"6512","SLC16A7",0.0393051152486137,0.226557460434637,0.023,0.019,1
"6513","ABCE1",0.0393062121536436,-1.11302865091077,0.356,0.595,1
"6514","RABGGTA",0.0393650434098824,0.693402861863153,0.148,0.087,1
"6515","RBM18",0.0393835275034379,0.81215037193309,0.369,0.21,1
"6516","SLC2A4RG",0.0395018431928395,-1.76750841142822,0.319,0.691,1
"6517","CCAR2",0.0395436282589882,0.788236441945604,0.167,0.093,1
"6518","COL2A1",0.0395463508159219,4.46863224763278,0.037,0.002,1
"6519","COPG2",0.039600963412859,1.34159139731805,0.185,0.071,1
"6520","PDIA4",0.0396167971682788,0.363146288395724,0.615,0.452,1
"6521","FRMD3",0.0397032551877933,-0.243836263826573,0.023,0.03,1
"6522","SIKE1",0.0398191348448188,-0.858058793280539,0.317,0.466,1
"6523","MDFIC",0.0398509836078567,1.67487813373781,0.208,0.063,1
"6524","XPNPEP3",0.0398666239855578,0.561058234180652,0.24,0.154,1
"6525","SCYL1",0.0398994591727618,-0.612833271428838,0.304,0.409,1
"6526","LTBP1",0.0399245580996152,0.707538382573686,0.133,0.075,1
"6527","UFM1",0.0399415052214619,-1.20326325664467,0.508,0.757,1
"6528","ALKBH2",0.040074209317603,-1.17545519013949,0.171,0.342,1
"6529","AC069120.1",0.0400960608948181,0.727293677720297,0.11,0.066,1
"6530","TBC1D24",0.040142497643759,-1.28461553396314,0.108,0.234,1
"6531","CCL22",0.0401535534165505,-0.219821921003924,0.05,0.051,1
"6532","HHIPL1",0.0401581510834012,1.00089732526428,0.01,0.005,1
"6533","TEAD2",0.0401759762617466,-0.68392596338458,0.163,0.228,1
"6534","TAPBPL",0.0401833112634923,-1.07103067232731,0.115,0.219,1
"6535","TARSL2",0.0401888973313622,-0.658154154623846,0.165,0.24,1
"6536","JOSD1",0.0402078932248657,1.104949406881,0.406,0.188,1
"6537","PRKCZ",0.0402268911583054,0.350960091079989,0.15,0.116,1
"6538","AC089999.2",0.0402353071793773,2.89571508857222,0.037,0.005,1
"6539","MIR17HG",0.0402457708156399,-0.64634945371122,0.006,0.011,1
"6540","RALGAPA1",0.0402509183711722,-0.169404802056771,0.469,0.458,1
"6541","METTL14",0.0402616785041025,-0.468344074165026,0.304,0.354,1
"6542","C10orf55",0.0402755144198725,1.94880881411582,0.027,0.008,1
"6543","NFS1",0.0403000237810424,-0.472228738853942,0.181,0.226,1
"6544","MRPL36",0.0403209925261477,-1.36129330323086,0.602,0.844,1
"6545","GNA13",0.0403662863400906,-0.213634472627002,0.233,0.251,1
"6546","INKA1",0.0403977476948775,0.263931731098071,0.015,0.014,1
"6547","SYPL1",0.0404357115852925,-0.953481477696478,0.669,0.829,1
"6548","ROMO1",0.0404413023466704,-1.43539779457508,0.75,0.931,1
"6549","IRX2",0.0404466532830808,1.94518002030483,0.554,0.185,1
"6550","DACT3",0.0404559840775748,-2.64634945371122,0,0.011,1
"6551","FANCC",0.0404750774533612,1.20327394122445,0.075,0.032,1
"6552","GALNTL6",0.0404800643691486,2.01154456946379,0.027,0.007,1
"6553","TMEM230",0.0405512638688566,-1.13757024465644,0.525,0.768,1
"6554","NEIL3",0.0406154382080145,1.08836016651462,0.083,0.035,1
"6555","NHEJ1",0.0406306066291471,1.14976071117876,0.067,0.03,1
"6556","PGGHG",0.0406740373292973,-2.00504835301855,0.129,0.392,1
"6557","SEMA3B",0.0407047359874919,-2.61096935915854,0.069,0.396,1
"6558","ALMS1",0.0407433986839879,0.329420147526676,0.14,0.11,1
"6559","TAF9B",0.040864295163874,-1.05533329335452,0.138,0.252,1
"6560","PRR22",0.0408726643727496,0.696042743735857,0.021,0.013,1
"6561","ANKS1A",0.0408918900426998,0.254890640375468,0.237,0.182,1
"6562","PIGN",0.0409103127421773,0.972016205277149,0.233,0.115,1
"6563","PTK7",0.0409290596296205,0.674584315799685,0.25,0.154,1
"6564","RHOBTB1",0.0410217132580242,1.50339766579346,0.079,0.028,1
"6565","TMEM30A",0.0410990546851777,-1.26279309954598,0.571,0.839,1
"6566","FAM120C",0.0411758509988226,-0.193912560793192,0.133,0.14,1
"6567","WFS1",0.0411899205233313,-0.870304078817952,0.185,0.302,1
"6568","FMN1",0.0412087110869419,-1.36914142502428,0.063,0.149,1
"6569","DNAJC4",0.0412101480778485,-1.49327431648878,0.344,0.646,1
"6570","PSG4",0.0412724717235665,-0.37107145212268,0.01,0.012,1
"6571","COX17",0.0412954702733415,-1.72120701574504,0.748,0.955,1
"6572","TMC7",0.041302984139734,0.148554948433364,0.071,0.063,1
"6573","CALY",0.0413376769223197,2.25547015234988,0.04,0.006,1
"6574","AP5Z1",0.0414077834911732,-0.360540784630511,0.092,0.115,1
"6575","TMED8",0.0414111242875827,0.397787477832862,0.279,0.202,1
"6576","THAP3",0.0414211982822832,-0.424477954944394,0.165,0.205,1
"6577","RBM28",0.0414427905281872,0.817256330704937,0.377,0.211,1
"6578","PPIL1",0.0414644307656068,-0.399305132851624,0.127,0.157,1
"6579","TYW3",0.0415408800848842,-0.846160020827058,0.419,0.549,1
"6580","ICAM1",0.0415547669982542,-1.10071842800499,0.135,0.278,1
"6581","AL731566.2",0.0415629563663427,0.638327245879569,0.012,0.008,1
"6582","FKBP11",0.0416038923976497,-1.34101193255373,0.252,0.453,1
"6583","HADHB",0.0417810066175029,-0.903791402417383,0.558,0.754,1
"6584","UBTD2",0.0418222424775123,-0.136488408230784,0.237,0.238,1
"6585","ACKR2",0.041842491463305,-1.15195416281909,0.008,0.021,1
"6586","YPEL2",0.0419146425139642,0.303190097415106,0.196,0.143,1
"6587","C2orf72",0.0419357990618996,3.57739824723724,0.037,0.003,1
"6588","CSTF2",0.0419489899604785,-0.409786047932687,0.115,0.141,1
"6589","TRMT1L",0.0419574778540637,-0.896705501951895,0.231,0.359,1
"6590","RWDD3",0.0419724216266089,-0.644626421091639,0.2,0.296,1
"6591","DCPS",0.041985956370149,0.599663953372125,0.219,0.138,1
"6592","ARL6IP1",0.0420585630761746,-0.901957925582105,0.813,0.961,1
"6593","ATP10D",0.0420744424355057,-1.28076975871967,0.102,0.224,1
"6594","QSOX2",0.0420928145481376,-0.20626058237701,0.021,0.026,1
"6595","BPNT1",0.0421073665188992,-1.44721430724438,0.233,0.479,1
"6596","ITPR1",0.0422281131714834,-0.250138907867013,0.415,0.413,1
"6597","NOP58",0.0422580319051839,-0.191655984605822,0.45,0.453,1
"6598","C12orf66",0.0423076959433479,-0.305541764980135,0.121,0.138,1
"6599","BX004987.1",0.0423571765059154,-1.39813969532085,0.015,0.043,1
"6600","ADAM22",0.0424403359218442,0.833546267485792,0.019,0.011,1
"6601","LRFN1",0.042496873492541,-2.22452278876974,0.004,0.026,1
"6602","AFF4",0.0425206577329791,-0.540673775182773,0.663,0.72,1
"6603","CDHR3",0.0425472829920632,3.17658734952635,0.096,0.012,1
"6604","ZNF74",0.0425923256258541,1.20327394122445,0.075,0.032,1
"6605","AC040904.1",0.0426893317329502,1.50339766579346,0.01,0.004,1
"6606","RBM43",0.0427020244277638,-0.137212864477609,0.169,0.161,1
"6607","PDRG1",0.0427927637015888,0.176015140813991,0.227,0.192,1
"6608","APOBEC3B",0.0430827299403908,2.91843516507231,0.017,0.002,1
"6609","CYB5B",0.0430892318833655,-0.83363732148411,0.346,0.499,1
"6610","DNAJB14",0.0431056133276873,-0.670291217358206,0.477,0.597,1
"6611","MGAT2",0.0431538995888697,-0.440487137297259,0.144,0.179,1
"6612","TTPAL",0.0432315308042726,-0.104005897939202,0.187,0.182,1
"6613","RNASEH1-AS1",0.0432470509391246,0.870575526293713,0.148,0.082,1
"6614","CACTIN",0.0433117883463385,1.02031477909152,0.081,0.04,1
"6615","PCDH20",0.0433175915991309,2.99643767707358,0.033,0.004,1
"6616","TMEM191B",0.043341305341126,-0.922298314984105,0.11,0.195,1
"6617","BMI1",0.0433480945537677,-1.10990946062166,0.277,0.466,1
"6618","RASSF5",0.0434061116403015,-0.281070826919725,0.108,0.123,1
"6619","USP32",0.0434092427619865,-0.520137848667328,0.24,0.292,1
"6620","APOL2",0.0434161244788254,0.705890529692204,0.154,0.09,1
"6621","RPL38",0.0434914080141972,-1.50727946758656,0.994,0.998,1
"6622","GALNT5",0.0434978403287723,-2.68642689308656,0.006,0.042,1
"6623","CNOT9",0.0435160336891406,0.491061005948228,0.237,0.162,1
"6624","PLAAT5",0.0435511630881745,4.33347266435115,0.029,0.001,1
"6625","EIF5",0.0435527239370155,-1.27610980314301,0.858,0.963,1
"6626","SNAPC1",0.0435612476326558,0.360095187760912,0.279,0.204,1
"6627","ALG5",0.0435819693340514,-0.945390842731222,0.385,0.552,1
"6628","STOX2",0.0436029454687428,-1.02016429026355,0.033,0.064,1
"6629","LRRC27",0.0436186908742743,0.30309901530763,0.088,0.068,1
"6630","ZNF81",0.0437356705408853,0.530164575356247,0.062,0.043,1
"6631","ARL10",0.0437754602382821,2.20383738393455,0.071,0.015,1
"6632","STK39",0.0437981509308694,0.136280797139844,0.287,0.252,1
"6633","JAKMIP3",0.0438196484623683,-1.43206208201183,0.013,0.048,1
"6634","DDOST",0.0438351690489948,-1.09667509381786,0.525,0.735,1
"6635","SBNO1-AS1",0.0438408658204177,-0.233567928372745,0.088,0.101,1
"6636","PDXP",0.0438851943864947,0.761195423261108,0.102,0.059,1
"6637","B3GLCT",0.0439050762831391,0.308750234939918,0.083,0.066,1
"6638","GSTM1",0.0439244082115021,-2.56746866492618,0.013,0.089,1
"6639","ZSCAN2",0.044001114215227,-0.173625387916463,0.081,0.086,1
"6640","PARVA",0.0440225180876838,-0.21818489567336,0.331,0.348,1
"6641","FHIT",0.0440269422905063,-1.10014626066942,0.163,0.293,1
"6642","NCOR2",0.0441064472919259,-1.2496926451804,0.208,0.397,1
"6643","EHBP1L1",0.0442123267817302,-0.527124278983435,0.137,0.184,1
"6644","PIH1D2",0.0442228153426022,1.65710708118891,0.087,0.027,1
"6645","ILF2",0.044236269891408,-1.3334784470954,0.619,0.875,1
"6646","PHF2",0.0442464081626692,1.04922177260766,0.181,0.085,1
"6647","TMEM26",0.0442935741320947,3.75132517923705,0.065,0.005,1
"6648","AL135910.1",0.0443791349069137,1.66689639807634,0.038,0.012,1
"6649","DMTN",0.0444134898569728,0.78790360193008,0.083,0.046,1
"6650","EML1",0.0444274807843405,-2.66652733564885,0.006,0.046,1
"6651","ENO1-AS1",0.044427840426051,1.1110802430147,0.029,0.013,1
"6652","METTL4",0.0444417521868173,0.288384774822611,0.179,0.14,1
"6653","PYGO1",0.0444622241971725,1.80295794765237,0.013,0.004,1
"6654","TAB1",0.0444676480693862,0.94443037360525,0.104,0.052,1
"6655","NAIP",0.0444910215111879,-1.14045852398126,0.194,0.321,1
"6656","KIAA1328",0.0445462538497226,0.13277531411402,0.125,0.107,1
"6657","ZNF441",0.0445831274914645,0.343526329015072,0.088,0.065,1
"6658","MFSD14C",0.0445910018293516,0.265113871687122,0.267,0.213,1
"6659","GTF2A1",0.0446299583463465,-0.755155135336488,0.31,0.415,1
"6660","C17orf49",0.0446935807760583,-0.427599546586103,0.423,0.475,1
"6661","IDH3A",0.0447212554587218,-0.568433112369972,0.237,0.304,1
"6662","LIPH",0.0447227291848868,0.65391726806318,0.229,0.142,1
"6663","SLC9A6",0.0447364268166814,-0.431507305984654,0.031,0.042,1
"6664","FAM83E",0.0448016434782631,-0.33310360192366,0.01,0.016,1
"6665","CMPK1",0.0448031592150287,-1.03291164518961,0.627,0.8,1
"6666","XPA",0.0448098641380953,0.347133970407093,0.35,0.272,1
"6667","TIMM10",0.0448110933302761,-0.393955342796018,0.488,0.549,1
"6668","RTF1",0.0448158612541912,0.539430397038217,0.777,0.594,1
"6669","NCBP2AS2",0.0448249720117382,-0.287184044048524,0.383,0.412,1
"6670","SPPL2B",0.0449161000804152,1.04269326803445,0.19,0.09,1
"6671","POLL",0.0449435657281232,0.159048276198303,0.152,0.126,1
"6672","CLPSL1",0.0450205354889336,-2.20740876790589,0.044,0.18,1
"6673","AP002495.1",0.0450370635032218,0.529392874326406,0.077,0.052,1
"6674","AKAP7",0.0450682676284381,0.604326574644242,0.138,0.084,1
"6675","AC074044.1",0.0450980858515663,1.81151996115579,0.023,0.007,1
"6676","PLXNA3",0.0451341791058232,-0.24798996798014,0.19,0.211,1
"6677","POC5",0.0451359447084322,-0.147001369848035,0.162,0.167,1
"6678","ZNF595",0.0451828956817255,0.353337970176433,0.121,0.09,1
"6679","MPHOSPH10",0.0452016529927619,-0.326284932552874,0.462,0.504,1
"6680","SRP72",0.045238639645947,-0.5857558339014,0.688,0.787,1
"6681","FCGRT",0.0452524181152956,-1.02275822645245,0.665,0.841,1
"6682","MYO15A",0.0452895841828242,0.546466387685347,0.031,0.021,1
"6683","TMEM9",0.0453831408788938,-1.98938171951885,0.429,0.855,1
"6684","RPN2",0.0454227474420391,-1.29213008082626,0.783,0.942,1
"6685","MZF1",0.0454497617313406,0.240795787332383,0.242,0.194,1
"6686","DCAF10",0.0454550673981563,-0.138396057524371,0.285,0.281,1
"6687","GVQW3",0.0455411252983104,-1.08472517582102,0.035,0.071,1
"6688","CCNG1",0.0456208798414487,-0.290452991914395,0.517,0.542,1
"6689","EPO",0.0456394254378948,4.14082758640875,0.025,0.001,1
"6690","ZC3H3",0.0456588851644534,-0.846011165516008,0.048,0.086,1
"6691","RABEPK",0.0456879535844332,0.389977034667463,0.146,0.111,1
"6692","SLC35E3",0.0457319793582726,-0.942959596698188,0.231,0.364,1
"6693","TXNRD3",0.0457496956133687,0.643428117572435,0.09,0.058,1
"6694","CYBRD1",0.0457590191161199,0.861703279973749,0.269,0.167,1
"6695","ZC3HC1",0.045785542163033,1.00928859552342,0.125,0.065,1
"6696","HARBI1",0.0457934605397077,-0.249869740701846,0.062,0.07,1
