"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"121","HIF1A",1.04887714589651e-10,-0.477554699816084,0.623,0.736,1.91797674898636e-06
"122","CALM1",1.17571852010826e-10,-0.254541798232795,0.989,0.996,2.14991888586996e-06
"123","MRPS12",1.18396123838698e-10,0.5371708539338,0.446,0.293,2.16499152051443e-06
"124","TCF4",1.20010554776717e-10,-0.615045386415902,0.522,0.623,2.19451300464704e-06
"125","C8orf82",1.37638944707565e-10,0.496341014666078,0.222,0.13,2.51686574292253e-06
"126","HSPH1",1.38812272467628e-10,0.573913986949143,0.486,0.33,2.53832121434304e-06
"127","RAB7A",1.44925270822031e-10,0.370569020349538,0.588,0.432,2.65010350225167e-06
"128","CLMP",1.74360505568748e-10,0.928724642875743,0.348,0.194,3.18835620483013e-06
"129","CAV1",2.24683930413073e-10,-0.206069438343779,0.742,0.862,4.10857035153345e-06
"130","CST3",2.29553273947188e-10,-0.358536016117945,0.93,0.966,4.19761116739828e-06
"131","YARS",2.68525722318545e-10,0.705879327157648,0.342,0.207,4.91026135831692e-06
"132","ITGB3",2.77061885816848e-10,0.991487424727472,0.21,0.105,5.06635364404688e-06
"133","C12orf10",3.00250465517448e-10,0.312264306621925,0.319,0.218,5.49038001245206e-06
"134","LACTB",3.60981640792603e-10,0.787628517213594,0.325,0.19,6.60091028353353e-06
"135","PDXK",3.87432628008948e-10,0.66913878034263,0.42,0.281,7.08459303577163e-06
"136","DDR2",3.9469143650301e-10,0.342035613715614,0.49,0.351,7.21732760789405e-06
"137","C4orf3",4.01871582008879e-10,-0.30431643994824,0.665,0.754,7.34862374861436e-06
"138","SDC2",4.06222646729256e-10,0.607784187965949,0.454,0.315,7.42818731809118e-06
"139","TIMP3",4.52601997038617e-10,0.450878272029969,0.626,0.743,8.27628011784814e-06
"140","SERPING1",4.72344260781406e-10,-0.725799374122693,0.393,0.503,8.63728715264879e-06
"141","POP7",4.76402071212188e-10,0.6234689442026,0.347,0.21,8.71148827418607e-06
"142","SLC25A6",4.87828558066837e-10,0.219209244991022,0.933,0.938,8.92043301281017e-06
"143","PGPEP1",5.22803726709143e-10,0.748216273715109,0.162,0.08,9.55998894660339e-06
"144","RPS16",5.54315999454991e-10,0.14778975182957,1,1,1.0136222366034e-05
"145","CPNE3",5.58443243926252e-10,-0.411674607248042,0.5,0.526,1.02116931584354e-05
"146","GLS",5.68286173894975e-10,0.367311891511777,0.52,0.381,1.03916809758435e-05
"147","CYP1B1",5.92611217880062e-10,0.914265573838983,0.427,0.341,1.08364887301548e-05
"148","CEBPG",6.15967934653376e-10,0.881335434573189,0.269,0.152,1.12635896530716e-05
"149","GBP1",6.17125515752817e-10,-1.10958660339051,0.168,0.268,1.1284757181056e-05
"150","FAP",6.71740318396683e-10,0.67411810955624,0.393,0.241,1.22834434622017e-05
"151","SLC43A3",6.77711053541178e-10,1.22168560048205,0.244,0.116,1.2392624325054e-05
"152","HAGH",6.83384542419351e-10,0.844234249599091,0.242,0.13,1.24963697426803e-05
"153","SEPTIN7",7.21981893078004e-10,-0.366668754751517,0.93,0.957,1.32021608968244e-05
"154","ZEB1",7.68218255652203e-10,0.669736518366954,0.414,0.263,1.40476390228562e-05
"155","IFITM2",1.01964656678205e-09,-0.430786880816671,0.811,0.907,1.86452571201766e-05
"156","GFPT2",1.02120793850646e-09,0.907007828135666,0.356,0.228,1.86738083635291e-05
"157","ATP13A3",1.03255947317847e-09,0.597104466361558,0.454,0.304,1.88813825265415e-05
"158","NCOA7",1.03489034413136e-09,-0.5795228917046,0.407,0.434,1.8924004832786e-05
"159","TUBA1A",1.07620378824047e-09,-0.4245508143175,0.456,0.575,1.96794624717653e-05
"160","HEXB",1.08197790901398e-09,0.491497448560911,0.414,0.277,1.97850480442296e-05
"161","NDUFS8",1.17863107865755e-09,0.365907642979675,0.665,0.515,2.15524479043319e-05
"162","NDUFB1",1.21611235858953e-09,-0.460555647629988,0.352,0.389,2.22378305891682e-05
"163","FADS3",1.22891622740858e-09,0.805939521725389,0.251,0.139,2.24719621343933e-05
"164","RHEB",1.26183455032224e-09,0.367737934711787,0.546,0.401,2.30739065871926e-05
"165","DRAP1",1.31589189667738e-09,0.468254501660858,0.79,0.698,2.40623992226426e-05
"166","NFKBIA",1.46052546659923e-09,-0.677245073493533,0.422,0.533,2.67071686822335e-05
"167","CNN3",1.47039439764275e-09,-0.470835519784155,0.71,0.796,2.68876319552953e-05
"168","DDB2",1.48843325307063e-09,0.587257269166248,0.202,0.113,2.72174904656496e-05
"169","MCRIP1",1.5342412148067e-09,0.645367866123358,0.423,0.281,2.80551348539552e-05
"170","TGIF1",1.55833443068663e-09,0.870090677405567,0.28,0.162,2.84957033995356e-05
"171","EIF4EBP1",1.57937279528049e-09,0.780814232132674,0.405,0.257,2.8880410934499e-05
"172","NDUFA4L2",1.72951108918045e-09,-1.20998142195542,0.23,0.303,3.16258397767538e-05
"173","C1orf43",1.77312787489052e-09,0.57662990462037,0.384,0.245,3.2423416320248e-05
"174","BTG1",1.79322013890053e-09,-0.44479958534002,0.823,0.913,3.27908234599351e-05
"175","SPTAN1",1.85514253940388e-09,-0.23570398661703,0.372,0.338,3.39231364755394e-05
"176","SPARC",1.91624712226013e-09,0.126817910583792,0.704,0.789,3.50404948776486e-05
"177","EPRS",1.98674612723079e-09,0.416372709962663,0.509,0.366,3.63296396825422e-05
"178","SNX9",2.03828597150866e-09,0.463480374765983,0.654,0.549,3.72720972750073e-05
"179","AFF4",2.08258560280867e-09,0.301287689103764,0.475,0.343,3.80821603329594e-05
"180","CDKN2A",2.15036974015053e-09,0.966316621505402,0.236,0.127,3.93216610683925e-05
"181","ARID5B",2.17447171403012e-09,-0.535789064102234,0.705,0.821,3.97623897627547e-05
"182","LINC01128",2.46486851298989e-09,0.930484884213362,0.281,0.182,4.50725856285331e-05
"183","UBE2D2",2.86709932903122e-09,0.492257115448932,0.498,0.352,5.24277783306649e-05
"184","TMEM158",3.03232902072666e-09,0.929865819076703,0.469,0.366,5.54491684730078e-05
"185","CSNK1E",3.26431159485146e-09,0.52388575698776,0.465,0.323,5.96912018234538e-05
"186","NNMT",3.8928230666751e-09,-0.488062893716125,0.662,0.781,7.11841625972209e-05
"187","PLAAT4",4.06155681693665e-09,-1.25893629285475,0.104,0.191,7.42696279545035e-05
"188","NUPR1",4.21878786201141e-09,0.431713256097149,0.784,0.747,7.71447548447406e-05
"189","SELENOM",4.22965145281626e-09,-0.29931657953419,0.96,0.969,7.73434064661981e-05
"190","OLFML2A",4.2326084607784e-09,0.971710041574541,0.222,0.108,7.73974783137939e-05
"191","ERRFI1",4.65077567175308e-09,-0.984782076075274,0.193,0.311,8.50440839336768e-05
"192","PTMS",4.8007223802141e-09,-0.281131402798535,0.888,0.938,8.7786009444595e-05
"193","ATP6V0B",4.89248587025793e-09,0.345749728326988,0.733,0.6,8.94639966235365e-05
"194","FAM162A",4.97528796789527e-09,0.477233546027161,0.462,0.318,9.09781157809329e-05
"195","ID1",4.9807389177857e-09,-0.23628677597696,0.489,0.619,9.10777918506293e-05
"196","MT-ND6",5.11631884793074e-09,-0.622292399352852,0.367,0.442,9.35570064532615e-05
"197","HNRNPA2B1",5.19022891222731e-09,-0.33077172522225,0.92,0.961,9.49085258889887e-05
"198","VPS35",5.58008318664101e-09,0.10316183217641,0.541,0.437,0.000102037401150918
"199","LMO4",6.02228321905542e-09,0.570543640090423,0.552,0.403,0.000110123470943647
"200","CAMTA1",6.29166499047829e-09,0.47178583028127,0.54,0.387,0.000115049386015886
"201","FYTTD1",6.73961800240263e-09,0.400501317319781,0.415,0.288,0.000123240654791934
"202","EMC6",6.79653815124348e-09,0.331741459495486,0.442,0.315,0.000124281496633638
"203","DDIT4L",6.95722129387921e-09,-1.7129103069823,0.067,0.131,0.000127219748579875
"204","METRN",7.09141524448912e-09,0.291414439531842,0.493,0.362,0.000129673619160728
"205","SLC7A6OS",7.48056413930534e-09,0.64237638485149,0.222,0.129,0.000136789595851338
"206","TCF25",7.54006879229008e-09,0.55640950045812,0.504,0.355,0.000137877697935816
