"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"810","PAIP2",0.00561264501148377,-0.152868172872538,0.388,0.378,1
"811","PARP9",0.00561338511442135,-0.782227091117354,0.074,0.122,1
"812","DIAPH1",0.00562240005658709,0.349258514104126,0.217,0.188,1
"813","FAM87B",0.00566424922153056,1.10897122153058,0.075,0.041,1
"814","EFNB1",0.00567519271837412,-0.621762418924108,0.126,0.185,1
"815","ARID2",0.00568151974211533,0.582109914441542,0.149,0.096,1
"816","ZBTB9",0.00571323411228038,1.36313068868568,0.046,0.017,1
"817","SNHG32",0.00571793910680854,0.313757007262993,0.602,0.535,1
"818","NPTX1",0.00575419945162902,2.87009067740557,0.023,0.005,1
"819","ACVR1",0.0057877209112561,0.52216737398526,0.207,0.157,1
"820","MFHAS1",0.00581063281270835,0.644312441229737,0.162,0.114,1
"821","STXBP1",0.00581386294616407,0.37259101793475,0.169,0.12,1
"822","SERTAD2",0.00584106275794267,0.517301618813444,0.198,0.135,1
"823","NAT10",0.00586029708786653,-0.125336592804609,0.086,0.105,1
"824","DENND2A",0.0058769704768626,-1.0774419027003,0.032,0.068,1
"825","FBLIM1",0.00589017134077167,-0.458773464692172,0.23,0.298,1
"826","NBEA",0.0058901856976053,0.731874535690593,0.104,0.059,1
"827","LHFPL6",0.00590461125316517,-0.365851496771259,0.389,0.46,1
"828","FSTL1",0.00591887489156605,-0.274523235507558,0.498,0.574,1
"829","PHC2",0.00596710658522124,-0.311307108480694,0.401,0.482,1
"830","PXN",0.00596749552702294,-0.513541017506971,0.135,0.169,1
"831","RNF114",0.00597605512667579,0.374679761662703,0.325,0.249,1
"832","TMED3",0.00598142895686175,-0.361061123287192,0.335,0.392,1
"833","HGS",0.00602089588791052,0.262846729308404,0.259,0.245,1
"834","TIMM17B",0.00606175347808024,0.503128828903701,0.252,0.184,1
"835","RPS17",0.00606636872425757,0.126110861488967,0.996,1,1
"836","PCDH1",0.00606967883268056,-0.875694617650649,0.062,0.103,1
"837","EMP3",0.00609274367973906,-0.206529021071959,0.795,0.839,1
"838","FANCB",0.00612226890001777,1.15959729460055,0.026,0.009,1
"839","TRNP1",0.00617174917112029,-1.01743459333602,0.047,0.085,1
"840","CRLF3",0.00619568763659222,0.879489375407816,0.091,0.049,1
"841","POLA1",0.00623345447729955,-0.857829777157632,0.041,0.078,1
"842","DDX58",0.00627813919684233,-0.788581509498599,0.072,0.116,1
"843","SYAP1",0.00629570533379395,-0.292830936298983,0.378,0.41,1
"844","ID4",0.00629892647873965,-0.41259445034224,0.521,0.558,1
"845","SSPN",0.006328070062966,-0.505466418825617,0.215,0.275,1
"846","SEPTIN2",0.0063340743542261,-0.216863904180933,0.674,0.723,1
"847","WASL",0.00635877907256745,0.229733587022875,0.49,0.474,1
"848","ATP5MC2",0.00638498412396425,0.174515209335716,0.944,0.929,1
"849","HYAL2",0.00639912700304451,-0.522226745373193,0.151,0.193,1
"850","SLC35B4",0.00642669140294365,-0.416479242889016,0.105,0.149,1
"851","NCOA7",0.00649593413178868,-0.26106475387217,0.407,0.415,1
"852","DAZAP1",0.00650133209303401,0.376276064742606,0.299,0.226,1
"853","GPSM3",0.00654276919973354,-1.21737216384477,0.02,0.049,1
"854","NIBAN1",0.00655453880575402,0.635716968236412,0.178,0.119,1
"855","ZNF638",0.00659408276354304,-0.309212656352607,0.386,0.47,1
"856","OTUD6B",0.00662845130998318,0.41776594526253,0.09,0.059,1
"857","LAP3",0.00664447781574573,-0.53799406123151,0.21,0.258,1
