"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"267","TMEM50B",2.13578990850097e-05,0.199524049102987,0.178,0.195,0.390550542668487
"268","C11orf96",2.15623597038679e-05,0.449997337632644,0.866,0.807,0.394289309544928
"269","PIN4",2.17978148677844e-05,-0.294685501150366,0.279,0.377,0.398594842672306
"270","MALL",2.27691085406432e-05,-2.3536369546147,0.007,0.041,0.416355918774201
"271","KANK2",2.3674375543859e-05,-0.328414370911447,0.322,0.422,0.432909631195006
"272","CD63",2.40149545947764e-05,-0.237858853275306,1,1,0.439137459720081
"273","FOS",2.42350209044114e-05,0.385095024884978,0.648,0.524,0.443161592258067
"274","APOE",2.49255429222508e-05,-0.26814571506034,0.609,0.53,0.455788477876278
"275","CMTM6",2.5175048939233e-05,0.240110527183194,0.343,0.351,0.460350944902814
"276","PGAM1",2.54028254452053e-05,-0.563355545916038,0.252,0.372,0.464516066091024
"277","MSANTD3",2.5969448132154e-05,-0.197656448520825,0.282,0.371,0.474877328544568
"278","CAV1",2.62752574124144e-05,-0.278073805297935,0.862,0.862,0.48046935704341
"279","TFF1",2.72925983973395e-05,1.31236211819736,0.086,0.033,0.49907245429375
"280","MYLK",2.73062472731492e-05,0.814917315094197,0.312,0.228,0.499322037636806
"281","GMFG",2.73352476205076e-05,-0.751310834955325,0.129,0.199,0.499852337988603
"282","RAB18",2.77180020800841e-05,-0.296625609575617,0.276,0.371,0.506851386036417
"283","TNFRSF21",2.89410298466318e-05,-1.08077946629527,0.059,0.117,0.529215671775509
"284","ING1",2.95266277976757e-05,-0.682259702076071,0.093,0.161,0.539923915908298
"285","CUL7",2.98137458097751e-05,-1.0142883869324,0.052,0.111,0.545174155877548
"286","DHX15",3.06442628867448e-05,-0.225881407416328,0.207,0.281,0.560360991147015
"287","SMARCA5",3.12135273051934e-05,0.15943262762467,0.562,0.593,0.570770560302767
"288","OLFML2A",3.12591275059224e-05,-0.890036489897637,0.108,0.191,0.571604405573297
"289","GSN",3.1263596382562e-05,-0.385513573595665,0.44,0.541,0.571686123451528
"290","C16orf58",3.13979009990524e-05,-0.605175721610665,0.085,0.143,0.574142017668672
"291","PLEKHH3",3.14675243032642e-05,-0.782094969655866,0.082,0.147,0.575415149409489
"292","ITGA5",3.16076910844416e-05,-0.610053481683987,0.255,0.369,0.577978239170099
"293","NOTCH3",3.23465128987964e-05,-0.293032485282226,0.399,0.482,0.591488334867391
"294","TRAPPC5",3.32492394302753e-05,-0.309135844530622,0.488,0.611,0.607995592222014
"295","OAZ2",3.33802562292673e-05,-0.537441545063219,0.19,0.287,0.610391365408381
"296","F2R",3.34381579713652e-05,-0.640918906695171,0.216,0.299,0.611450156664384
"297","ABCA1",3.35530713356509e-05,-1.18061061059923,0.063,0.126,0.613551462443712
"298","CTSB",3.47459008417881e-05,-0.446117870631664,0.551,0.644,0.635363542792938
"299","ANK3",3.48093561611797e-05,1.81430768269937,0.041,0.009,0.636523886763332
"300","REX1BD",3.5806637546215e-05,-0.159368134192641,0.42,0.514,0.654760174170087
