"","id","module","supermodule","dim_1","dim_2"
"938","TRPS1",1,1,-0.378285688367058,1.8917310066095
"939","NQO2",3,1,-0.0230095805789725,-2.06701230671793
"940","RBBP4",4,1,3.16749306300623,0.832225564452115
"941","PTS",7,1,1.130425172839,-1.49822044041544
"942","UBQLN1",5,1,0.618890481982063,1.29284978243918
"943","MT-ND6",6,1,-4.24090258499639,3.53284073206991
"944","CYP51A1",8,1,-2.40287689587133,1.78540091547579
"945","FAM200B",7,1,1.27514906505091,-0.978158709076938
"946","PATJ",1,1,-0.14675502201574,2.34508401486486
"947","CCT3",4,1,2.38120718577845,0.0839142832478912
"948","GTF3A",2,1,2.26733465770228,-1.35249352124124
"949","SSB",3,1,0.94508953670008,-1.58768462803751
"950","CCDC59",1,1,1.12043924907191,0.0636880430898101
"951","ARPC5",1,1,-0.507229608502556,0.442383769484463
"952","OCIAD2",3,1,0.655470090899299,-1.05506062176615
"953","HES4",1,1,-0.114267152753045,0.946182909937802
"954","OTUD6B-AS1",7,1,1.29634972194178,-0.656969305543002
"955","PTPRF",5,1,-0.383915704693963,2.88061303231329
"956","TFAP2A",1,1,-0.334969324078728,2.27539366814703
"957","PAFAH1B3",3,1,0.868875700030158,-2.11320852902323
"958","N4BP2L2",5,1,1.24050684550745,2.2279214594087
"959","IDS",1,1,-0.0534656467105643,2.47265106770605
"960","MCFD2",2,1,-1.29514150043981,-4.53057837155252
"961","SNRPN",3,1,-0.348314088788201,-0.751168962983188
"962","PMM1",7,1,1.60260935405238,-0.963275190857944
"963","SNX5",4,1,3.13492031672938,1.14758134219259
"964","TUFM",3,1,0.0991379795406564,-1.96122812893778
"965","ZMYND11",5,1,0.506748872790168,2.03249542746157
"966","UBE2B",4,1,1.37331600764735,0.695019963713589
"967","ANP32A",4,1,2.28113432506068,0.0317553314885528
"968","NDUFA10",7,1,0.353567319903205,-0.860904451874789
"969","PRRC2C",5,1,0.944772439989875,1.43632030818075
"970","TMED3",3,1,-1.51064090153234,-2.23673987057596
"971","SPAG9",5,1,0.847287851366828,1.01739198300451
"972","HSP90B1",2,1,-1.40084103962438,-4.65217756894022
"973","IP6K2",5,1,1.09439488032801,1.39256263110251
"974","HADHB",3,1,-0.464780611004998,-0.726229902772006
"975","PSMB3",3,1,0.371541696581672,-1.9513492551127
"976","ATF4",7,1,1.63624592402918,-0.281575914887485
"977","BAG3",5,1,0.128930765185188,2.50171625945181
"978","LAPTM4A",3,1,-1.78497867008703,-2.1883642640391
"979","PRPF8",5,1,1.39800854304774,2.13794797989935
"980","ZNF593",2,1,1.75230761149866,-2.08370375302225
"981","SPINT1",8,1,-0.930142206158806,2.92901540133566
"982","PPIG",1,1,1.05670328715784,0.210472467871609
"983","NDUFS3",3,1,0.20368500331385,-2.07838749554544
"984","UBA6",5,1,0.248451906237434,2.22092762920469
"985","OSTC",2,1,-1.19177846333044,-4.69390368130594
"986","SIVA1",4,1,3.40507431605799,0.416198495360318
"987","TARDBP",5,1,1.66292257884486,2.41459390852064
"988","LSM5",4,1,3.55085678676112,0.831387999983731
"989","SEC11A",7,1,0.417679983172248,-0.797612186936435
"990","MYO6",1,1,-0.301380437817742,1.53472173544973
"991","GNL3",4,1,2.18474836925013,-0.511702295807895
"992","MCL1",8,1,-1.4194343509342,2.55079955193609
"993","RABAC1",3,1,-1.15145615955846,-2.28762745526224
"994","GNB1",5,1,0.136639314684699,2.99097466799826
"995","DNAJC19",2,1,1.48996849635584,-1.85345697071939
"996","IMPDH2",7,1,0.354771333727668,-0.415139194993076
"997","RAD21",4,1,3.49908466914637,1.72986075613112
"998","SRRM2",5,1,1.87489910701258,1.83243499282211
"999","EIF3L",8,1,-3.31672291180151,2.34459475013823
"1000","UBE2H",1,1,-0.115422529187371,1.79579783562035
"1001","HNRNPD",4,1,2.81985397914393,1.17666370007605
"1002","MLEC",2,1,-1.36120943447607,-4.58409189846903
"1003","RNF114",4,1,1.55290384868128,0.67698264453024
"1004","ABRACL",1,1,-0.688597959485223,0.593596342535916
"1005","HSPA1A",4,1,2.39418812373621,0.286102298232022
"1006","MKNK2",7,1,1.51459379771693,-0.477831121949252
"1007","GOLM1",1,1,-0.865018648114373,1.6611396703443
"1008","P4HB",2,1,-1.37613491436498,-4.68950199749857
"1009","CSE1L",4,1,3.31509323695643,1.08253378007025
"1010","BCLAF1",5,1,1.70083304027064,2.12773919436544
"1011","LIMA1",1,1,-1.2539070071842,0.796809318991605
"1012","EIF3G",3,1,0.114243703875373,-1.53494166996866
"1013","APEX1",7,1,0.356847959551643,-0.480075832871494
"1014","ATP6V1F",2,1,1.58847637752039,-2.96881889965921
"1015","MRPS18C",7,1,1.17603703120692,-1.56784701016336
"1016","AHR",1,1,-0.25592831989782,1.73637739154905
"1017","NOSIP",3,1,0.434674459490608,-1.98433971074015
"1018","PRKAR1A",5,1,-0.236640256848504,2.86022651526541
"1019","NDUFB5",3,1,0.227503973040412,-1.27680110600382
"1020","GNAS",3,1,-1.27742556950109,-2.24350762036234
"1021","KIAA1324",8,1,-1.07441930195348,2.25723529193014
"1022","EPCAM",1,1,-0.378379625287224,0.643994215460721
"1023","CAMTA1",2,1,0.861041742358039,-3.44663214352518
"1024","USP16",1,1,0.330672937426399,0.801064017744961
"1025","BNIP3",2,1,1.92191477397425,-4.56833529141336
"1026","NIFK",4,1,2.13732786754114,-0.53778671887308
"1027","DNAJB6",4,1,2.11441012004359,0.480595830412808
"1028","RAP1B",4,1,1.20773192027552,0.790003183813992
"1029","PPM1G",4,1,3.00079651454432,0.820827845068875
"1030","WDR26",5,1,-0.029799741711785,2.61663562390417
"1031","COPB2",5,1,0.381109910998176,2.44692367646307
"1032","QSOX1",5,1,-0.37635068317907,2.88165402743429
"1033","CDKN1B",1,1,-0.632971567120721,1.79151161346048
"1034","SERP1",2,1,-1.00265340229528,-4.6399924721995
"1035","IGBP1",7,1,0.80743666270716,-0.425990578202304
"1036","LMAN1",2,1,-1.46550182720678,-4.54527687695414
"1037","PCYOX1",5,1,0.00659866908533413,2.9512716564855
"1038","FDFT1",8,1,-2.39387063404577,1.79169694665283
"1039","JUP",1,1,-0.148322862591912,2.45178014371008
"1040","FLOT1",1,1,-0.101174634900262,-0.00610351231485295
"1041","SARNP",4,1,1.87694473842127,0.411347511740628
"1042","ARPC5L",4,1,3.04658432582362,-0.0774441924372284
"1043","ADRM1",3,1,0.84794540980799,-1.74729180004984
"1044","RASD1",8,1,-1.08916930576818,1.86886664810986
"1045","VPS36",1,1,0.334711748156379,0.170657280417386
"1046","RANBP1",4,1,3.3565027294491,0.369749549361172
"1047","CARD19",1,1,-1.00316457172887,0.391544106932584
"1048","ACSL3",8,1,-2.09024171253698,1.98911262634605
"1049","UBXN4",1,1,0.0826851902340158,0.411068919630948
"1050","SRSF10",4,1,3.09829540828211,0.864397886725369
"1051","RBM17",4,1,3.03900547603113,0.883921149702969
"1052","FXYD5",3,1,-1.44164494892614,-2.21531843808084
"1053","HERPUD1",2,1,-1.20929459949987,-4.73053526547342
"1054","JPT1",4,1,3.84947414973719,1.80713525745482
"1055","SHOC2",5,1,0.775507169756721,1.69997749063582
"1056","GSPT1",4,1,2.17724342921717,1.03376192185492
"1057","ATP1B3",4,1,1.77378006556971,0.486642006369534
"1058","NSRP1",1,1,1.03116293529017,0.0921942028722198
"1059","VMP1",5,1,0.987164217028449,2.14391985866636
"1060","MRPS24",3,1,0.40716810801966,-2.36343836453348
"1061","PGRMC1",4,1,1.55335970500452,0.766374829741421
"1062","YWHAQ",5,1,2.51375122645838,1.90619943621964
"1063","SEPHS2",7,1,1.5917551098202,-0.271810766724643
"1064","REEP3",1,1,-0.0714419307376639,0.963497761221829
"1065","SNRPB2",7,1,1.35189409831507,-1.10535287526041
"1066","SPTSSA",1,1,-0.426228803601433,1.34109193417639
"1067","RFC1",4,1,3.34232254603846,0.616274717780057
"1068","POLR2F",2,1,0.826847272906135,-2.34246229794413
"1069","VKORC1",2,1,-0.896452230420281,-3.07118677761942
"1070","ARF6",8,1,-1.71572904011266,1.32936567399115
"1071","ILF3",5,1,1.72424288371546,2.40159541699499
"1072","RNPS1",4,1,3.15639706233485,0.171927455397549
"1073","ZKSCAN1",5,1,0.109079557452033,2.74019629094214
"1074","SMARCA5",5,1,0.907825666460822,1.58347982499212
"1075","CISD2",2,1,-0.777704996075799,-4.13303303387552
"1076","MAGED1",5,1,-0.298948091473748,2.89331400725454
"1077","PIK3R3",1,1,-0.451064866986443,1.53700036141485
"1078","FAM102A",5,1,-0.0102556171085135,2.94237566325277
"1079","SNRNP70",5,1,1.40203066447718,2.66382778021902
"1080","IER3IP1",2,1,-0.747756761517693,-4.11890244152933
"1081","SLC38A1",5,1,0.165037828478645,2.99242580267996
"1082","RRBP1",5,1,0.322336870226692,2.51221335265249
"1083","NORAD",5,1,1.64890547374232,2.31611025664419
"1084","PPP4C",3,1,0.273865896258186,-1.6217651334086
"1085","ZNF91",1,1,-0.465974611249139,1.97287950623244
"1086","DDX17",5,1,0.0854541836117013,2.25825056764692
"1087","APLP2",1,1,-0.395631593671014,1.64201557967276
"1088","TMEM30A",5,1,-0.14732293507116,2.75749898287863
"1089","ARPC1A",3,1,-0.666879934277703,-0.83523773816019
"1090","TMEM205",3,1,-0.487300199475457,-2.37683939602762
"1091","SEC14L2",1,1,-1.28463582417028,0.125809792014066
"1092","MACF1",5,1,0.155887323412727,2.24968865844816
"1093","GCSH",2,1,2.25904341319544,-1.43441891339212
"1094","NFIC",5,1,0.407346921953986,2.96902442309469
"1095","REEP5",3,1,-0.885937017407586,-1.52354526188761
"1096","NUFIP2",5,1,1.74187250712855,1.53132665488333
"1097","SELENOP",3,1,-2.18952564617651,-1.6273930039683
"1098","TMEM54",3,1,-0.653203290906121,-0.891906258133945
"1099","YTHDF2",5,1,1.27698107341273,1.58744019600958
"1100","ECI1",3,1,0.0764872608516916,-1.90769362118631
"1101","PA2G4",4,1,3.00364895442469,-0.094161030320224
"1102","LRBA",1,1,-0.470990938153435,1.95446165609569
"1103","PSMB4",3,1,0.367617803606819,-2.31016564038187
"1104","MICOS13",2,1,1.3813960132931,-2.25072550442606
"1105","AKAP9",1,1,0.290180402788947,1.71693201694101
"1106","HDGF",4,1,2.46734972575648,1.47769812080473
"1107","LSM4",2,1,2.38987990001185,-1.13308262493998
"1108","TIPARP",1,1,-1.44775514027136,0.720340612860623
"1109","MTRNR2L12",5,1,1.18860455134852,2.87876129481405
"1110","IQGAP1",1,1,-0.0402234019901053,2.38302818271727
"1111","HMGN2",4,1,3.43598385432703,1.61839226219267
"1112","PALLD",1,1,-1.45981602093237,0.655454758139554
"1113","PUM1",5,1,1.1539151249264,1.83909285399527
"1114","PPP1CA",1,1,-0.876728338208367,0.0413121018132598
"1115","ZC3H15",7,1,1.32139797786219,-0.359691378144321
"1116","DUSP23",8,1,-1.62030510326879,2.62179440590948
"1117","NFIA",1,1,-0.508955282178094,2.01194630894274
"1118","RAD50",1,1,0.944537836108039,0.220388534995023
"1119","SLFN5",1,1,0.106186109576057,0.169814589949551
"1120","FOXP1",1,1,0.590421396288703,1.34340858790487
"1121","TTC3",5,1,0.224602418932746,2.89652443263144
"1122","SMDT1",2,1,1.15146370509608,-2.47405886319071
"1123","NFE2L2",8,1,-1.22706250568884,1.39151305291266
"1124","TOB1",8,1,-1.16619185825842,1.90274276542873
"1125","SHROOM3",1,1,-0.419918340649773,2.0950762066564
"1126","ZNF207",5,1,1.60355921367152,1.96553745079249
"1127","ANKRD12",1,1,0.808598714861701,0.387724998923245
"1128","RBBP7",4,1,3.34791966060145,1.16106623742193
"1129","RBPJ",5,1,0.660341459307502,2.43659848305792
"1130","MIDN",8,1,-1.39572004696386,2.14623856875509
"1131","BSCL2",3,1,-1.24866799732702,-2.25825810101419
"1132","KPNB1",5,1,0.986387926134895,2.80819303128332
"1133","FIS1",2,1,1.05016728023035,-2.96187376644999
"1134","PSMB7",3,1,0.718714910540412,-1.38940786984354
"1135","GTF2I",1,1,-0.100733560528924,2.24480006429762
"1136","PNN",5,1,1.87169952968104,1.93687874968559
"1137","ARMCX3",2,1,-0.815609735455681,-4.57003998425394
"1138","ACTN1",1,1,-1.52247480770605,0.497322443457547
"1139","NEU1",3,1,-2.35273126980322,-1.95531224873453
"1140","PGD",1,1,-2.40812901875036,-0.516104933289584
"1141","APPL1",1,1,0.733803945574592,0.405119303198758
"1142","ANKLE2",4,1,2.82906838038905,1.11108970973105
"1143","SEPTIN11",4,1,3.08922787288172,0.952530387373868
